user_id,app_desc,weight
270986692,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",12
270986692,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
2724142400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",91
2724142400,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",94
2724142400,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",12
2724142400,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>",2
2724142400,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
276204298,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",77
276204298,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",102
276204298,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",21
278388597,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",31
278388597,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",3
278388597,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",155
278388597,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",11
27900704,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",181
27900704,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",12
27900704,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",7
2792349332,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",97
2792349332,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",16
2792349332,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",73
2792349332,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",14
2794243443,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",199
2794243443,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
2804260904,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",200
2805040110,"<a href=""http://www.jleague.jp/"" rel=""nofollow"">auto_tweet_jleague</a>",73
2805040110,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33
2805040110,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",6
2805040110,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",14
2805040110,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",73
2805040110,"<a href=""https://live.line.me/"" rel=""nofollow"">LINE LIVE API</a>",1
2817115016,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",124
2817115016,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4
2817115016,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",72
28442098,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
287202982,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",185
287202982,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",15
289204159,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",32
289204159,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",164
289204159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4
2893075037,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",75
2893075037,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",125
2895301830,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
291543950,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",15
291543950,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",185
29162709,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",80
29162709,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",115
29162709,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",5
29216764,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",200
292178052,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",104
292178052,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",93
292178052,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3
294501398,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",27
294501398,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",173
29616127,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",200
2963979816,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",200
29669438,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",23
29669438,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14
29669438,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",163
297806774,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",109
297806774,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",88
297806774,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",3
29945848,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>",158
29945848,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",33
29945848,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3
29945848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
29945848,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4
2995401932,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",146
2995401932,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",54
29965371,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",199
29965371,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
300473269,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
3018165370,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",200
30198975,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",200
3031759144,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",193
3031759144,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",6
303268670,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",174
303268670,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",21
303268670,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",3
305935546,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",200
307728131,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",173
307728131,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",18
307728131,"<a href=""http://www.bandsintown.com/facebookapp?came_from=16"" rel=""nofollow"">Bandsintown</a>",7
307728131,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1
307728131,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>",1
31696434,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",166
31696434,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",11
31696434,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",5
31696434,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",18
3170232685,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",68
3170232685,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",132
318489159,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",124
318489159,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",33
318489159,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",10
318489159,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",29
318489159,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
318489159,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",2
318489159,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",1
3191383336,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",158
3191383336,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",40
3191383336,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1
322161329,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",14
322161329,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",140
322161329,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",42
322161329,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",4
32238813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",159
32238813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",31
32238813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6
32238813,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",4
323010850,"<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>",102
323010850,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",61
323010850,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",37
3247814410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",188
3247814410,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",12
3254320117,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",200
325833975,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",200
326119501,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20
326119501,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",155
326119501,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",25
32804515,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",89
32804515,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",108
32804515,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",3
3299192225,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",117
3299192225,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",83
331486011,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",2
331486011,"<a href=""https://www.tagheuer.com"" rel=""nofollow"">Ticket_JLeague_Campaign_2</a>",198
3343494873,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",97
3343494873,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",100
3343494873,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2
3343494873,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",1
334385278,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",167
334385278,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",31
334385278,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1
33695444,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",195
33695444,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5
33726864,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",90
33726864,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",18
33726864,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",87
33726864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
33726864,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
33726864,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2
3374563353,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",154
3374563353,"<a href=""http://www.wearebab.com"" rel=""nofollow"">Comitium5 BAB</a>",45
3374563353,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
337853585,"<a href=""http://hearsaysocial.com"" rel=""nofollow"">Hearsay Social</a>",153
337853585,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9
337853585,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",32
337853585,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",6
339219479,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",49
339219479,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",145
339219479,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",6
34097876,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",189
34097876,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4
34097876,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7
341875902,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",126
341875902,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",57
341875902,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",3
341875902,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",1
341875902,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>",2
341875902,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",1
341875902,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",10
34568634,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",120
34568634,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",63
34568634,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
34568634,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",16
34590070,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",24
34590070,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",173
34590070,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",3
34755196,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",195
34755196,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4
34755196,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1
34846283,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",63
34846283,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",137
348936080,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",142
348936080,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",52
348936080,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",2
348936080,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
348936080,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",2
349900785,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",188
349900785,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",5
